toponym,date,category_id,area_percentage,category,color
Banikoara,1997_01_01,n005,0.684931506849315,C Moderately Wet,#B4C7E7FF
Diapaga,1997_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1997_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1997_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Parc W,1997_01_01,n005,1.38888888888889,C Moderately Wet,#B4C7E7FF
Tamou,1997_01_01,n005,2.02020202020202,C Moderately Wet,#B4C7E7FF
Kirtachi,1997_01_01,n005,8.10810810810811,C Moderately Wet,#B4C7E7FF
Falmey,1997_01_01,n005,2.5,C Moderately Wet,#B4C7E7FF
Karimama,1997_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Kouandé,1997_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1997_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1997_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Banikoara,1997_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1997_02_01,n005,2.23880597014925,C Moderately Wet,#B4C7E7FF
Tansarga,1997_02_01,n005,5.88235294117647,C Moderately Wet,#B4C7E7FF
Bottou,1997_02_01,n005,3.27868852459016,C Moderately Wet,#B4C7E7FF
Parc W,1997_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1997_02_01,n005,1.01010101010101,C Moderately Wet,#B4C7E7FF
Kirtachi,1997_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1997_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1997_02_01,n005,1.02040816326531,C Moderately Wet,#B4C7E7FF
Kouandé,1997_03_01,n005,4.67289719626168,C Moderately Wet,#B4C7E7FF
Péhunco,1997_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1997_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Banikoara,1997_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1997_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1997_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1997_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Parc W,1997_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1997_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Kirtachi,1997_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1997_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1997_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Kouandé,1997_04_01,n005,42.9906542056075,C Moderately Wet,#B4C7E7FF
Péhunco,1997_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1997_04_01,n005,2.36220472440945,C Moderately Wet,#B4C7E7FF
Banikoara,1997_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1997_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1997_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1997_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Parc W,1997_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1997_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Kirtachi,1997_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1997_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1997_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Kouandé,1997_05_01,n005,17.7570093457944,C Moderately Wet,#B4C7E7FF
Péhunco,1997_05_01,n005,4.28571428571429,C Moderately Wet,#B4C7E7FF
Kérou,1997_05_01,n005,36.2204724409449,C Moderately Wet,#B4C7E7FF
Banikoara,1997_05_01,n005,41.0958904109589,C Moderately Wet,#B4C7E7FF
Diapaga,1997_05_01,n005,50.7462686567164,C Moderately Wet,#B4C7E7FF
Tansarga,1997_05_01,n005,47.0588235294118,C Moderately Wet,#B4C7E7FF
Bottou,1997_05_01,n005,54.0983606557377,C Moderately Wet,#B4C7E7FF
Parc W,1997_05_01,n005,43.0555555555556,C Moderately Wet,#B4C7E7FF
Tamou,1997_05_01,n005,4.04040404040404,C Moderately Wet,#B4C7E7FF
Kirtachi,1997_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1997_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1997_05_01,n005,19.8979591836735,C Moderately Wet,#B4C7E7FF
Kouandé,1997_06_01,n005,17.7570093457944,C Moderately Wet,#B4C7E7FF
Péhunco,1997_06_01,n005,64.2857142857143,C Moderately Wet,#B4C7E7FF
Kérou,1997_06_01,n005,28.3464566929134,C Moderately Wet,#B4C7E7FF
Banikoara,1997_06_01,n005,25.3424657534247,C Moderately Wet,#B4C7E7FF
Diapaga,1997_06_01,n005,46.2686567164179,C Moderately Wet,#B4C7E7FF
Tansarga,1997_06_01,n005,41.1764705882353,C Moderately Wet,#B4C7E7FF
Bottou,1997_06_01,n005,1.63934426229508,C Moderately Wet,#B4C7E7FF
Parc W,1997_06_01,n005,50,C Moderately Wet,#B4C7E7FF
Tamou,1997_06_01,n005,20.2020202020202,C Moderately Wet,#B4C7E7FF
Kirtachi,1997_06_01,n005,29.7297297297297,C Moderately Wet,#B4C7E7FF
Falmey,1997_06_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1997_06_01,n005,16.8367346938775,C Moderately Wet,#B4C7E7FF
Kouandé,1997_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1997_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1997_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Banikoara,1997_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1997_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1997_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1997_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Parc W,1997_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1997_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Kirtachi,1997_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1997_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1997_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Kouandé,1997_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1997_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1997_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Banikoara,1997_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1997_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1997_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1997_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Parc W,1997_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1997_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Kirtachi,1997_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1997_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1997_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Kouandé,1997_09_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1997_09_01,n005,8.57142857142857,C Moderately Wet,#B4C7E7FF
Kérou,1997_09_01,n005,0,C Moderately Wet,#B4C7E7FF
Banikoara,1997_09_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1997_09_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1997_09_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1997_09_01,n005,3.27868852459016,C Moderately Wet,#B4C7E7FF
Parc W,1997_09_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1997_09_01,n005,0,C Moderately Wet,#B4C7E7FF
Kirtachi,1997_09_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1997_09_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1997_09_01,n005,0,C Moderately Wet,#B4C7E7FF
Kouandé,1997_10_01,n005,2.80373831775701,C Moderately Wet,#B4C7E7FF
Péhunco,1997_10_01,n005,32.8571428571429,C Moderately Wet,#B4C7E7FF
Kérou,1997_10_01,n005,1.5748031496063,C Moderately Wet,#B4C7E7FF
Banikoara,1997_10_01,n005,43.8356164383562,C Moderately Wet,#B4C7E7FF
Diapaga,1997_10_01,n005,31.3432835820896,C Moderately Wet,#B4C7E7FF
Tansarga,1997_10_01,n005,41.1764705882353,C Moderately Wet,#B4C7E7FF
Bottou,1997_10_01,n005,65.5737704918033,C Moderately Wet,#B4C7E7FF
Parc W,1997_10_01,n005,5.55555555555556,C Moderately Wet,#B4C7E7FF
Tamou,1997_10_01,n005,0,C Moderately Wet,#B4C7E7FF
Kirtachi,1997_10_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1997_10_01,n005,5,C Moderately Wet,#B4C7E7FF
Karimama,1997_10_01,n005,51.0204081632653,C Moderately Wet,#B4C7E7FF
Kouandé,1997_11_01,n005,88.785046728972,C Moderately Wet,#B4C7E7FF
Péhunco,1997_11_01,n005,45.7142857142857,C Moderately Wet,#B4C7E7FF
Kérou,1997_11_01,n005,62.2047244094488,C Moderately Wet,#B4C7E7FF
Banikoara,1997_11_01,n005,34.2465753424658,C Moderately Wet,#B4C7E7FF
Diapaga,1997_11_01,n005,30.5970149253731,C Moderately Wet,#B4C7E7FF
Tansarga,1997_11_01,n005,5.88235294117647,C Moderately Wet,#B4C7E7FF
Bottou,1997_11_01,n005,1.63934426229508,C Moderately Wet,#B4C7E7FF
Parc W,1997_11_01,n005,38.8888888888889,C Moderately Wet,#B4C7E7FF
Tamou,1997_11_01,n005,8.08080808080808,C Moderately Wet,#B4C7E7FF
Kirtachi,1997_11_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1997_11_01,n005,5,C Moderately Wet,#B4C7E7FF
Karimama,1997_11_01,n005,13.7755102040816,C Moderately Wet,#B4C7E7FF
Kouandé,1997_12_01,n005,4.67289719626168,C Moderately Wet,#B4C7E7FF
Péhunco,1997_12_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1997_12_01,n005,15.748031496063,C Moderately Wet,#B4C7E7FF
Banikoara,1997_12_01,n005,15.7534246575342,C Moderately Wet,#B4C7E7FF
Diapaga,1997_12_01,n005,0.746268656716418,C Moderately Wet,#B4C7E7FF
Tansarga,1997_12_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1997_12_01,n005,4.91803278688525,C Moderately Wet,#B4C7E7FF
Parc W,1997_12_01,n005,2.77777777777778,C Moderately Wet,#B4C7E7FF
Tamou,1997_12_01,n005,3.03030303030303,C Moderately Wet,#B4C7E7FF
Kirtachi,1997_12_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1997_12_01,n005,2.5,C Moderately Wet,#B4C7E7FF
Karimama,1997_12_01,n005,12.7551020408163,C Moderately Wet,#B4C7E7FF
Kouandé,1998_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1998_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1998_01_01,n005,2.36220472440945,C Moderately Wet,#B4C7E7FF
Banikoara,1998_01_01,n005,7.53424657534247,C Moderately Wet,#B4C7E7FF
Diapaga,1998_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1998_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1998_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Parc W,1998_01_01,n005,1.38888888888889,C Moderately Wet,#B4C7E7FF
Tamou,1998_01_01,n005,2.02020202020202,C Moderately Wet,#B4C7E7FF
Kirtachi,1998_01_01,n005,8.10810810810811,C Moderately Wet,#B4C7E7FF
Falmey,1998_01_01,n005,2.5,C Moderately Wet,#B4C7E7FF
Karimama,1998_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Kouandé,1998_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1998_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1998_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Banikoara,1998_02_01,n005,5.47945205479452,C Moderately Wet,#B4C7E7FF
Diapaga,1998_02_01,n005,35.8208955223881,C Moderately Wet,#B4C7E7FF
Tansarga,1998_02_01,n005,29.4117647058824,C Moderately Wet,#B4C7E7FF
Bottou,1998_02_01,n005,11.4754098360656,C Moderately Wet,#B4C7E7FF
Parc W,1998_02_01,n005,1.38888888888889,C Moderately Wet,#B4C7E7FF
Tamou,1998_02_01,n005,10.1010101010101,C Moderately Wet,#B4C7E7FF
Kirtachi,1998_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1998_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1998_02_01,n005,1.02040816326531,C Moderately Wet,#B4C7E7FF
Kouandé,1998_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1998_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1998_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Banikoara,1998_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1998_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1998_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1998_03_01,n005,29.5081967213115,C Moderately Wet,#B4C7E7FF
Parc W,1998_03_01,n005,19.4444444444444,C Moderately Wet,#B4C7E7FF
Tamou,1998_03_01,n005,14.1414141414141,C Moderately Wet,#B4C7E7FF
Kirtachi,1998_03_01,n005,5.40540540540541,C Moderately Wet,#B4C7E7FF
Falmey,1998_03_01,n005,15,C Moderately Wet,#B4C7E7FF
Karimama,1998_03_01,n005,5.61224489795918,C Moderately Wet,#B4C7E7FF
Kouandé,1998_04_01,n005,1.86915887850467,C Moderately Wet,#B4C7E7FF
Péhunco,1998_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1998_04_01,n005,17.3228346456693,C Moderately Wet,#B4C7E7FF
Banikoara,1998_04_01,n005,17.8082191780822,C Moderately Wet,#B4C7E7FF
Diapaga,1998_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1998_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1998_04_01,n005,3.27868852459016,C Moderately Wet,#B4C7E7FF
Parc W,1998_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1998_04_01,n005,47.4747474747475,C Moderately Wet,#B4C7E7FF
Kirtachi,1998_04_01,n005,24.3243243243243,C Moderately Wet,#B4C7E7FF
Falmey,1998_04_01,n005,20,C Moderately Wet,#B4C7E7FF
Karimama,1998_04_01,n005,1.53061224489796,C Moderately Wet,#B4C7E7FF
Kouandé,1998_05_01,n005,41.1214953271028,C Moderately Wet,#B4C7E7FF
Péhunco,1998_05_01,n005,32.8571428571429,C Moderately Wet,#B4C7E7FF
Kérou,1998_05_01,n005,41.7322834645669,C Moderately Wet,#B4C7E7FF
Banikoara,1998_05_01,n005,64.3835616438356,C Moderately Wet,#B4C7E7FF
Diapaga,1998_05_01,n005,1.49253731343284,C Moderately Wet,#B4C7E7FF
Tansarga,1998_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1998_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Parc W,1998_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1998_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Kirtachi,1998_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1998_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1998_05_01,n005,37.7551020408163,C Moderately Wet,#B4C7E7FF
Kouandé,1998_06_01,n005,9.34579439252336,C Moderately Wet,#B4C7E7FF
Péhunco,1998_06_01,n005,2.85714285714286,C Moderately Wet,#B4C7E7FF
Kérou,1998_06_01,n005,3.1496062992126,C Moderately Wet,#B4C7E7FF
Banikoara,1998_06_01,n005,32.8767123287671,C Moderately Wet,#B4C7E7FF
Diapaga,1998_06_01,n005,1.49253731343284,C Moderately Wet,#B4C7E7FF
Tansarga,1998_06_01,n005,41.1764705882353,C Moderately Wet,#B4C7E7FF
Bottou,1998_06_01,n005,0,C Moderately Wet,#B4C7E7FF
Parc W,1998_06_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1998_06_01,n005,0,C Moderately Wet,#B4C7E7FF
Kirtachi,1998_06_01,n005,32.4324324324324,C Moderately Wet,#B4C7E7FF
Falmey,1998_06_01,n005,17.5,C Moderately Wet,#B4C7E7FF
Karimama,1998_06_01,n005,4.59183673469388,C Moderately Wet,#B4C7E7FF
Kouandé,1998_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1998_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1998_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Banikoara,1998_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1998_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1998_07_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1998_07_01,n005,3.27868852459016,C Moderately Wet,#B4C7E7FF
Parc W,1998_07_01,n005,8.33333333333333,C Moderately Wet,#B4C7E7FF
Tamou,1998_07_01,n005,7.07070707070707,C Moderately Wet,#B4C7E7FF
Kirtachi,1998_07_01,n005,2.7027027027027,C Moderately Wet,#B4C7E7FF
Falmey,1998_07_01,n005,15,C Moderately Wet,#B4C7E7FF
Karimama,1998_07_01,n005,31.6326530612245,C Moderately Wet,#B4C7E7FF
Kouandé,1998_08_01,n005,35.5140186915888,C Moderately Wet,#B4C7E7FF
Péhunco,1998_08_01,n005,2.85714285714286,C Moderately Wet,#B4C7E7FF
Kérou,1998_08_01,n005,28.3464566929134,C Moderately Wet,#B4C7E7FF
Banikoara,1998_08_01,n005,45.8904109589041,C Moderately Wet,#B4C7E7FF
Diapaga,1998_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1998_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1998_08_01,n005,16.3934426229508,C Moderately Wet,#B4C7E7FF
Parc W,1998_08_01,n005,1.38888888888889,C Moderately Wet,#B4C7E7FF
Tamou,1998_08_01,n005,33.3333333333333,C Moderately Wet,#B4C7E7FF
Kirtachi,1998_08_01,n005,29.7297297297297,C Moderately Wet,#B4C7E7FF
Falmey,1998_08_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1998_08_01,n005,11.2244897959184,C Moderately Wet,#B4C7E7FF
Kouandé,1998_09_01,n005,28.9719626168224,C Moderately Wet,#B4C7E7FF
Péhunco,1998_09_01,n005,11.4285714285714,C Moderately Wet,#B4C7E7FF
Kérou,1998_09_01,n005,31.496062992126,C Moderately Wet,#B4C7E7FF
Banikoara,1998_09_01,n005,40.4109589041096,C Moderately Wet,#B4C7E7FF
Diapaga,1998_09_01,n005,0.746268656716418,C Moderately Wet,#B4C7E7FF
Tansarga,1998_09_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1998_09_01,n005,13.1147540983607,C Moderately Wet,#B4C7E7FF
Parc W,1998_09_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1998_09_01,n005,11.1111111111111,C Moderately Wet,#B4C7E7FF
Kirtachi,1998_09_01,n005,16.2162162162162,C Moderately Wet,#B4C7E7FF
Falmey,1998_09_01,n005,2.5,C Moderately Wet,#B4C7E7FF
Karimama,1998_09_01,n005,17.3469387755102,C Moderately Wet,#B4C7E7FF
Kouandé,1998_10_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1998_10_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1998_10_01,n005,0,C Moderately Wet,#B4C7E7FF
Banikoara,1998_10_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1998_10_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1998_10_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1998_10_01,n005,0,C Moderately Wet,#B4C7E7FF
Parc W,1998_10_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1998_10_01,n005,0,C Moderately Wet,#B4C7E7FF
Kirtachi,1998_10_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1998_10_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1998_10_01,n005,0,C Moderately Wet,#B4C7E7FF
Kouandé,1998_11_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1998_11_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1998_11_01,n005,0,C Moderately Wet,#B4C7E7FF
Banikoara,1998_11_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1998_11_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1998_11_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1998_11_01,n005,0,C Moderately Wet,#B4C7E7FF
Parc W,1998_11_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1998_11_01,n005,0,C Moderately Wet,#B4C7E7FF
Kirtachi,1998_11_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1998_11_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1998_11_01,n005,0,C Moderately Wet,#B4C7E7FF
Kouandé,1998_12_01,n005,5.60747663551402,C Moderately Wet,#B4C7E7FF
Péhunco,1998_12_01,n005,11.4285714285714,C Moderately Wet,#B4C7E7FF
Kérou,1998_12_01,n005,23.6220472440945,C Moderately Wet,#B4C7E7FF
Banikoara,1998_12_01,n005,11.6438356164384,C Moderately Wet,#B4C7E7FF
Diapaga,1998_12_01,n005,15.6716417910448,C Moderately Wet,#B4C7E7FF
Tansarga,1998_12_01,n005,17.6470588235294,C Moderately Wet,#B4C7E7FF
Bottou,1998_12_01,n005,19.672131147541,C Moderately Wet,#B4C7E7FF
Parc W,1998_12_01,n005,5.55555555555556,C Moderately Wet,#B4C7E7FF
Tamou,1998_12_01,n005,12.1212121212121,C Moderately Wet,#B4C7E7FF
Kirtachi,1998_12_01,n005,16.2162162162162,C Moderately Wet,#B4C7E7FF
Falmey,1998_12_01,n005,5,C Moderately Wet,#B4C7E7FF
Karimama,1998_12_01,n005,23.9795918367347,C Moderately Wet,#B4C7E7FF
Kouandé,1999_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1999_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1999_01_01,n005,3.1496062992126,C Moderately Wet,#B4C7E7FF
Banikoara,1999_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1999_01_01,n005,0.746268656716418,C Moderately Wet,#B4C7E7FF
Tansarga,1999_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1999_01_01,n005,8.19672131147541,C Moderately Wet,#B4C7E7FF
Parc W,1999_01_01,n005,2.77777777777778,C Moderately Wet,#B4C7E7FF
Tamou,1999_01_01,n005,4.04040404040404,C Moderately Wet,#B4C7E7FF
Kirtachi,1999_01_01,n005,8.10810810810811,C Moderately Wet,#B4C7E7FF
Falmey,1999_01_01,n005,2.5,C Moderately Wet,#B4C7E7FF
Karimama,1999_01_01,n005,0,C Moderately Wet,#B4C7E7FF
Kouandé,1999_02_01,n005,82.2429906542056,C Moderately Wet,#B4C7E7FF
Péhunco,1999_02_01,n005,85.7142857142857,C Moderately Wet,#B4C7E7FF
Kérou,1999_02_01,n005,70.8661417322835,C Moderately Wet,#B4C7E7FF
Banikoara,1999_02_01,n005,73.2876712328767,C Moderately Wet,#B4C7E7FF
Diapaga,1999_02_01,n005,7.46268656716418,C Moderately Wet,#B4C7E7FF
Tansarga,1999_02_01,n005,29.4117647058824,C Moderately Wet,#B4C7E7FF
Bottou,1999_02_01,n005,1.63934426229508,C Moderately Wet,#B4C7E7FF
Parc W,1999_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1999_02_01,n005,1.01010101010101,C Moderately Wet,#B4C7E7FF
Kirtachi,1999_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1999_02_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1999_02_01,n005,9.69387755102041,C Moderately Wet,#B4C7E7FF
Kouandé,1999_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1999_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1999_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Banikoara,1999_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1999_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1999_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1999_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Parc W,1999_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1999_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Kirtachi,1999_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1999_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1999_03_01,n005,0,C Moderately Wet,#B4C7E7FF
Kouandé,1999_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1999_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1999_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Banikoara,1999_04_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1999_04_01,n005,73.8805970149254,C Moderately Wet,#B4C7E7FF
Tansarga,1999_04_01,n005,76.4705882352941,C Moderately Wet,#B4C7E7FF
Bottou,1999_04_01,n005,100,C Moderately Wet,#B4C7E7FF
Parc W,1999_04_01,n005,61.1111111111111,C Moderately Wet,#B4C7E7FF
Tamou,1999_04_01,n005,78.7878787878788,C Moderately Wet,#B4C7E7FF
Kirtachi,1999_04_01,n005,70.2702702702703,C Moderately Wet,#B4C7E7FF
Falmey,1999_04_01,n005,7.5,C Moderately Wet,#B4C7E7FF
Karimama,1999_04_01,n005,2.04081632653061,C Moderately Wet,#B4C7E7FF
Kouandé,1999_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1999_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1999_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Banikoara,1999_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1999_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1999_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1999_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Parc W,1999_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1999_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Kirtachi,1999_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1999_05_01,n005,0,C Moderately Wet,#B4C7E7FF
Karimama,1999_05_01,n005,1.53061224489796,C Moderately Wet,#B4C7E7FF
Kouandé,1999_06_01,n005,0,C Moderately Wet,#B4C7E7FF
Péhunco,1999_06_01,n005,0,C Moderately Wet,#B4C7E7FF
Kérou,1999_06_01,n005,0,C Moderately Wet,#B4C7E7FF
Banikoara,1999_06_01,n005,0,C Moderately Wet,#B4C7E7FF
Diapaga,1999_06_01,n005,0,C Moderately Wet,#B4C7E7FF
Tansarga,1999_06_01,n005,0,C Moderately Wet,#B4C7E7FF
Bottou,1999_06_01,n005,1.63934426229508,C Moderately Wet,#B4C7E7FF
Parc W,1999_06_01,n005,0,C Moderately Wet,#B4C7E7FF
Tamou,1999_06_01,n005,0,C Moderately Wet,#B4C7E7FF
Kirtachi,1999_06_01,n005,0,C Moderately Wet,#B4C7E7FF
Falmey,1999_06_01,n005,0,C Moderately Wet,#B4C7E7FF
